SMSes,Labels
hmm. he ask me if can help him find part time pop corn helper.,0
"THERE IT IS. DO YOU SEE NOW? best, he just said ""now we know you likepink, next time going to get all pink for you!!""",0
"Yeah he said ""essentially your last pe lesson""",0
U got tell them not so loud? so do until wat time?,0
Lol if is in mannie yea np,0
Dhoni have luck to win some big title.so we will win:),0
oo. which kind u want? heavier/liighter?,0
I have exchange briefing sorry!!,0
where would you be at 5 ?,0
Haha emo! Hahaha! Okay! Ohh can make effort to meet mah:D that's whatlong dist rs is abt!! Hahaha I dun know!! Jio-ing all of you!! (:,0
"Yo, you in stock?",0
I got wed morning slot. How about u guys?,0
up 2 u loh...u wanna play in sch also can...i can book court 4 us...,0
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",0
Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,0
"Alright, I love you too, call me if anything changes okay?",0
"It's that time of the week again, ryan",0
"Of course. Btw, randomly generated UUIDs are not fun especially since the isp photo filenames are just that.",0
Tampines but we left already call him yourself,0
Yeah season 5 now. Ohh going back for lunch?,0
i think der is a way for permanent permanent hair removal...electrolysis...its kind of costly...n i rely dono if i shud b doing it or nt. i mean i dono if ders a way to undo it or get my hair bck. n thts kind of scary. apart from tht it seems to advise to get spl waxing done vich is performed by professionals. n maybe jus maybe wot i do is nt vry safe. anyways  i dont think i am ready for anything of this sort till d tym ur living wid me. ,0
I cant go... pls undrstnd ,0
I not sure u ask shuhui. E thing starts at 8 then ard 45mins. Mayb u come ard 8.30-9,0
I love u 2 my little pocy bell I am sorry but I love u,0
Yup i thk so until e shop closes lor.,0
Had lunch already i did not have breakfast today,0
Their name. They got student pass ald?,0
Lol ryan. Sandwich not nice. It's expensive. $3 lehh. But anyway Ifound seatsle ^^,0
"m gonna go eat already, have a nice day! :)",0
Lol your com can win others mah. Hah need my help? XD,0
I not sure le. The last time got pyramid ting there,0
Ehh how can like that?,0
Yeah best to do so I guess. If you need any more shows just tell me!,0
Rofl this is so funny hahahahah need to pick you up mah?,0
Can't got exam...,0
But there's me!,0
Oh OK. Can you like split it and tell me which part to do? I ll golab when I am free.,0
Normally i use to drink more water daily:),0
Neh probably no. Only seen red eared sliders here. Watching Breaking Bad. You?,0
We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,0
"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.",0
Buy short eats.,0
wanna play GoW ? i'm online.,0
"the German team etc all have substantial support from industries (amended the language a little :p) and the ""without delaying any current projects"" damn lol",0
Why cant u? And how will u come now.,0
"Hahaha omg so epic! Okay later tell me! Haha I'm lazy to type now! Istill dun have swype haha :P I dun know leh, I didn't report thisproblem!  Haha yea!",0
"No it's not. Religious people denying certain scientific facts likeevolution or the big bang or something are dumb and illogical and Ican't respect that either, but religion in conjunction with sense isfine... People like Justin likely don't think they're literallyreading Christ's flesh, and I'm not arguing for every religious personout there... lots ARE batshit insane,  like my grandma ""healing mewith the power of Jesus"", trust me I'm not defending that",0
I still doing.. Intend to reach 10 plus.,0
Find them Lo. Sohjie yuanhan,0
s lian se..,0
Hehe okay! Sure sure:D enjoy your day!,0
m asking the place whr u go for Spanish class.,0
Haha okay! Nope not Nobel! Year 5 sc! Haven't end): coz selection meeting now!,0
Hi <name> I want to express my deep appreciation to u for the magicshow u have performed to the elderly party yesterday. They wereastounded by your show. May we have more of such meaningfulpartnership in days ahead. Thanks again! :) Mr lau hsr.,0
Ready to collect it from me anytime soon?,0
Took dress ah?,0
"Hey sorry man, I am getting delayed.  Don't wait for me.. I ll seeyou directly at wcp",0
Lol strategic is leh? I got b+.,0
Ok. I wont be free on sunday as I will be out of singapore.,0
Need help for Coa...,0
LOL slowly teach bah! XD,0
m goin to orchard now...,0
No milk tomorrow in block 2 flat 1110 Smr fountainhead,0
Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.,0
Lol.... eh I just joking wif u only leh dun need come over now one lol,0
Kar Ann cannot run the server?,0
CLASS IS INTRESTING:-),0
Hey ask her 2 cum di :),0
Ah OK. Will miss you then.,0
Haha okay! Haha my bro dun have sch still! Haha okay I told my mum Igoing sch with abbie ah haha so v random bring back a ball XD but nvmshall just tell her I going to play with friends aft I come back! Hahaokay (: huh!??? I realise you didn't explain!!!!,0
Then nvm bah. Nothing can be done already.,0
"Yeah at the control station! Like 5 or 6 more stops I think, lazy count:P",0
"we at level four, near window.",0
"Hi Colin, Mr Kan from 4 verde villa. Just checking on your proposalprogress.  Do you have a rough estimate of the time necessary for theproposal?  Please let me know when possible.   Thank you!",0
wassup brother,0
Hmmm... Can lor... So i cya there...,0
Studying lol,0
Wow how come?,0
Later we having teh 9pm at tamp if u r coming :),0
Hee. Dear want take train today?,0
Hey did you get the tut slot for stat?,0
Lol you can try calling her.,0
Don't forget to use your moms address. It's important!,0
"yo! paiseh, yesterday wanted to call u in afternoon but forgot. sodid u go ikea in the end?",0
Dear reached home.,0
I'm late! So is ryan! The rest are at the control station at amk!,0
":-D hokay, let me know soon.",0
s house or restauratn?,0
.....after les mis I don't know what to think,0
Leave a space and hole at the bottom lor And try to keep it balanced,0
I can meet after  <DECIMAL> ... what time wld you like?,0
Yeah 2 star is 3 days that's why 2 weekends! 3 star is 4 days and soon haha:P thanks! Boo! Okay still got who else ah?I just let jiayiknow the names first?,0
Haha yeap its nice! Getting addicted to it again hahaha!! Hmm what doyou mean its not representative??,0
Whn love is unknown to u  u will know wat is Happiness.! Whn u know love  u will know wat is Pain.! Whn u lose it u will know wht is Life.!:-)  ,0
"Thank u, i will call u when i get feedback from the client.",0
"That's good, because I need drugs",0
Okay! It didn't help that my phone was lagging damn bad yesterday too._. Wow I think I can be really uncontactable sia!,0
Haha... Yah... I trying to find suitable slots,0
U gt lesson today?,0
Haha but  <#>  mins omg! and no one called! Usually i'm the one whocalls Sophie and friend haha >< haha if I say it'll be so random! Andthey'll ask how you asked! Haha got to revise math! I'll bring italong if I can't finish later (: haha! now physics so I sit in front:Phaha srsly! Omg I can't imagine Raghav playing iPad hahaha!,0
Mr lim I forgot if I signed up for SAT. Can you please help me check?,0
I HATE YOU HOW ABOUT I PASS HIM FIRST,0
"Haha like guy songs that are fast, haha yeah i'm falling asleepalso>< ooo icic! Yeah pan will probably get it! Hahaha what :P youdidn't put them on!!!",0
Tkt cancld.,0
Hee. Today i accept happily. Dont know watt to Di without u too bblp.Reach yishun le. U lei,0
Gettin rdy to ship comp,0
I cant. Got lots of assignment to do.,0
I reach in 15minHow,0
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",0
Taught before I started taking chinese.,0
Il ttyl. ,0
Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,0
Heeeee!!! Laogong also my yeiyei!!  <#>  le must report also. Lub lub u!,0
Post!  ...Mytho's still in the closet....,0
oo.. u all  eat already? wan anything?,0
Eh ok.lol I haven't tell percy yet.just rmb.,0
Yes. Sure. I've a tut at  <#> am too. Haha.,0
Que pases un buen tiempo or something like that,0
Meeting for that qifa primary school thingy. Aiya unimportant.,0
She didn't feel it when she said wat.. den dao her msges lo,0
I kno ur busy wid crucial matters. Bt plz do tell me wot hapnd weneva u get d chance. Been controlling myself all day. Tc. ,0
"Its me dasun,m on d way",0
good morning honey. give u a morning kiss. I woke up and was thinking of you too,0
Hmm. Not yet. My dear. Hee. What time u coming? The event almost over I think,0
Nothing! Just saying! you must be really put off by sth I did!,0
Hehe.. tyty..,0
BTW ur math ass  5c i wrong I tink.,0
Haha should be next saturday le.,0
you will come my home next holiday,0
Is she replying. Has boye changed his phone number,0
have ü submitted? If not we can go tmr to the office of finance,0
Haha okay!(: not late today right?,0
I'll leave my house arnd 8+ reach your place about 9 then go up grab stuff go school,0
Change to  <DECIMAL>  ok?,0
Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!,0
U're welcome... Caught u using broken english again...,0
Yeah should be free at  <#> h,0
Early to class? Lol,0
Nolah. Today can only use P acct. I think u only can bid those lvl 4electives if u want to. I think maybe will change but i'll cfm try totake mno <#>  and mno <#> .,0
* Will have two more cartons off u and is very pleased with shelves,0
I at home now.. next week which day? Iphone4 I heard it's not very good..,0
Rly? No need shoot birds? Nice teach me kayak!,0
Ok.. ? finishing soon?,0
s very cheap in sydney....,0
Means find x when y is 0,0
Wa power.. that is super long lol... bedok  <#> ? I tot u say dunwant cos recently got go lol... haha true... sat! Hope dun rain lol,0
Are we going to any high class restaurant? I am wearing slipper.,0
Is that <name>?,0
Tmr 8pm tuition can?,0
Oh sorry i thought u wrote did I get the renewal form. I haven'trenewed but wouldn't mind renewing.,0
CONGRATS ~~!!!!!,0
"So disturbing!! I have fats!! Haha yeah! Ohh dun want, we went theindoors one! Haha dun want got alot of temasek ppl!!",0
LOL HAHAHA DIDN'T YOU KNOW I'M SECRETLY STALKING YOU HAHAHA,0
tom what time?,0
"hey, fiona asked me to pass u msg, she going to sleep le, won't bereplying u. coz she juz got home after a day at the hospital.",0
In bus stp,0
Oic... You have the exact model of shoe in mind already?,0
You eaten? I am so hungry. But meeting now... And my acne got worse,0
"Hmmm... U replied oredi ma, i invited u liao... Hmmm, wat show...",0
Eh must see fsae got things to do or not lor.,0
yoz u all wan to sell ur sm tb??? how much u all wan to sell???,0
? loving you. Always my cutie.,0
Well i will watch shrek in 3D!!B),0
Wth man. Then u take for wad? Jus waste time only!,0
Ohh D: how!!!!!!!,0
The internet page cannot be open..,0
Yeah finished meeting le.,0
"Gd nite to u too, my young friend. 7 more days of adoloscence left wo... Sleep tite tite.....",0
Hey you free tmr? Wanna go for some scavenger hunt thingy my fren thought up?,0
Haha hey where on earth you find such good person to treat you koi.,0
Yup im waiting for the security guard,0
"Easy mate, * guess the quick drink was bit ambitious.",0
This friday you joining mah?,0
True. Its easier with her here.,0
"Sorry, I busy yestrdy",0
Hi:)what you doing?,0
Hi good morning! :-),0
Cheers for the card ... Is it that time of year already?,0
The freak is speaking.. shat,0
"Yeah haha results not out yet so can still change CA, so I shouldreally do! Haha he came to take at  <#> ! That's why I'm going homemyself!",0
it in raffle place,0
All ok at home? Hope that Nathaniel is behaving today. Love you!,0
"oh, i was thinking of watching brother bear...",0
Sounds like a plan! How to go there sia.,0
Tml submission! Lol... I forgot the time but shld be  <#> pm...that's y tonight discuss lol,0
" paiseh delay so long!""",0
hee. but (i think) i kw why all the tut slots diff le.,0
"We made it! Eta at taunton is 12:30 as planned, hope that???s still okday?! Good to see you! :-xx",0
Hahaha yeah I read that on facebook. Lol I knew he was definitelywith you when he did that haha.,0
"Hey, HQ ask me to submit a list of ppl who want to cont working after <#> th. Are u interested?",0
Reaching woodlabds,0
s your masters coming along? dun get too stressed out k? dun give a damn about those bloody proud ass scholars! you can do it gal!!,0
So reply to his email.,0
"My sis oso watch liao... So i have to watch alone, sob sob... Dun wan wait 4 vcd, very long...",0
Haha sure :-)  I ll be happy to check out a new android.. myknowledge is getting a little outdated :-P,0
s permitted in exams leh...U can check wif é seller 1st,0
i jus disconnected!!! hw cud ur fone be busy? u wanted to tok na  so lets tok now!!! ,0
Just want to thank you and treat dumpling,0
"Just pay me first, i'll redistribute",0
If you do anything wrongly for a long time  you will find it difficult to overcome your bad habit. . . Good morning . . Jai sri ram. :-) ,0
Look for it on glass table in front of tv,0
Okay then nvm loh.,0
OK :-) good morning!,0
Haha did you had a fight with joseph lol,0
s also saving for us. Would ü recognize her? Haha...,0
but u promised to come back! how can u???,0
"Hi Auyong, any preference?  This Saturday is a bit busy for us soplease let us know soon.  We may have to go up to verde crescent inthe morning too, so might meet there.   Please let us know.  Thanks",0
Anyway going to sleep too! Goodnight dear ryan^^<3,0
Outsie.Y?I will back after 10. Talk 2 u tonight,0
Wah wah. Then you study hard bah. I can send you through email too.No worries.,0
Thanks bro :-),0
Sry just saw ur msg.. think u found it le,0
Bro there is some updates. Go have a look. And comment me.,0
So ?_'ll be submitting da project tmr rite?,0
That's totes fine yo!,0
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,0
t e case.Nitey then go,0
Hey you have Lawrence the house agents number?,0
Ask what',0
Eh shd be ok.can.,0
I don like us fighting. It messes me up. :( abhi i lost my temper in traffic  n evn tht gt directed at u in d form of nasty thots coz of last nyt... N honestly  i knew helping u ws kind of  due last nyt  bt u jus ruined it so mch. I don get it. Y aren't u telling me all about it? If u don't trust me wid dis info  who else will u trust wid netin else? N plz  stop threatening me! :( stop hurting d ppl who care abt u...weder its me or ur parents. I jus hope things will be betr 2day...waiting... ,0
I can play Water Buffaloes!,0
haha. bus spoilt. got to come down and wait for another bus.,0
"Oh there ah. See lor, I don't really like to bike to centre, maybe take mrt.",0
Its okay ^^ come soon! (:,0
CaN we play springwood?,0
Next time,0
Hahaha siao!! Start so early :P by the time AP come I alr forget whatI revised! whatttt 2 exams I hate you!! I got 6 ._. Haha of all placesStarbucks?? Enjoy free wifi is it XD,0
Eh jus meet at nite ba. I stay in hostel in morning,0
T.T... trying to make me fat wif u sob sob sob... No arh 3pm got labto go....O.O wat lose 2 put of  <#>  mark lol,0
Aunty I reach home le. :-),0
"m nt angry la...Dun worry abt it...haha, a kiss only ah, nt enuff leh... Gee...",0
Ok:-) have a great day!!,0
Ya I free next week :),0
Confirm. I want also!!,0
I just finished my work. My foot injured just now. so painful. good night see you,0
No lah. Japan is say only. Haha. Icic. Okay lah. I think working ismore impt. Haha.,0
Dear wait in train k.  I leaving hsr,0
I was last ended 4+,0
How it is going? All ok with you and nate?,0
"CAN I PLEASE COME UP NOW IMIN TOWN.DONTMATTER IF URGOIN OUTL8R,JUST REALLYNEED 2DOCD.PLEASE DONTPLEASE DONTIGNORE MYCALLS,U NO THECD ISV.IMPORTANT TOME 4 2MORO",0
After i read the qn again...it say state and prospects of biodieselproduction in terms of tech maturity...so i guess i cannot write oildilution liao?...tat seems to be impact of using biodiesel in normalengine...so i tink i will try to write on the actual productionprocess...,0
There's so many outlet stores at the mall opposite expo!,0
"Sure, what do you need",0
Haiz sad sad.. the list so few ppl.,0
"Dear Sir, I called you 2-3 times but you didn't received.",0
"Oh okay, no worries it's no big deal.",0
m in town oredi. So Wat time u wan 2 meet?,0
No buses. Need to walk,0
Of course! Where you wanna eat?,0
"You've seen less eyecancer than me, trust me on that.",0
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,0
where are you going?,0
The prob is the logo not the template. Haha.,0
"No la they at run now, don't think will drag so long la.",0
Afternoon cally house,0
Yes lol. Sorry I just woke up.,0
Wah siao i everyday eat double breakfast no wonder my pants so tight lol,0
What makes you most happy?,0
After lecture then I go print,0
Hi... I m outside lt 24... Perhaps u can come over study after ya tut...,0
-.- sorry typo I mean can not cabbage,0
Yizhan's fine with Monday 6. Where shall we meet? Engine canteen?,0
"E tester close eye mah, even remind me 2 change my gear. Haiz he know if i dont pass this time v poor thing mah hehe.,",0
I am literally in bed and have been up for like  <#>  hours,0
Hey whats the number of the sailing girl? Can send to me? Peiling,0
Stop knowing me so well!,0
:D and a happy new year!!!,0
I checked online. In case he deleted anything off his phone. I know I'm terrible. But I had to check.,0
David knows about the discussiib,0
Haha ya lo but like very lengthy lol.. for  <#> % bo pian! Ya lostill doing marketing lol... u pig lah where got cow lol... wa so sadT.T... nvm I pei u talk lol,0
dont try 2 argue with me,0
What r ü working as ...,0
"Ohhhh yeah there's that, I'm retarded lol",0
Now gettin on bus at hl hse,0
"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)",0
Macha its started raining and it looks awesome outside.nee undayirunnenkil nalla rasamayaeene,0
Haha if dont have then go suntec or raffles to buy lo.,0
hehe .. will let u noe once we decided ...,0
I am fine. Using Modern Family to entertain myself. How bout you? Your mom just gave in?,0
I'm asking Chester and ryan coz vivien say cannot I think! They dunhave to come for the dinner right! I'll let them know?,0
aunty sleep already?,0
WHITE FUDGE OREOS ARE IN STORES,0
Anyway! Hehe fine I shall not on fri!:D,0
Wow that's early,0
NOEL:WHAT DO YOU MEAN?I DONT UNDERSTAND.,0
Dunno. Anyway the pvc still there rite,0
"Hey! There was some crazy traffic from the rain, but I'm here now",0
Resend me. I didn't receive,0
oh haha ok may be i will a bit late coz duno when will the bus come,0
"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\""""",0
morning!!!moring morning!!!!!!!,0
Hhaha yeah your fate knocking already.,0
Okie.. baobei coming out soon?,0
Okay got it. When you arrive just go all the way inside. Let me knowwhen u reach.,0
Jp.. what u feel like eating?,0
"Haha... Still nd me to say ma... Anyway, thanx 4 sendin me off tmr... Gee gee...",0
Ok. He's sleeping now. Will pack with the beer.,0
"Haven eat just now, but now eat already. U wanna go popular whattime? If 5+ maybe I'll go.",0
"(And my man carlos is definitely coming by mu tonight, no excuses)",0
Din get any reply.... I see if by Monday they got reply if not wecontact our backup company lol,0
Eh.. y considered hai? Actually I juz wanted to let them be prepared ma,0
"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",0
Really?? My bro said it was for awhile!,0
I just woke up. So wat time u free to come out?,0
Den ñvm lo...We hang ard will do. My bf keep hitting my head...I feel v sad.,0
I now go dl then fly to Yih to print ba. Double sided ok right?,0
Haha how are you stuck in the rain! Aren't you taking bus! I'll takebus to wcp then walk back!,0
"Today went strawberry farm, lavendar farm and winery... I bought 2 bottles of wine... Gee...",0
"U know what he just did? He sang tian mi mi in front of the consumer.N when a guy asked for plastic bag, he went to take the yellow plasticbag from the box. I wanna vomit blood liao. Wahahahaha.",0
"Hey interschool competition starting soon, u going?? But I forget thedates le.",0
"Just sent again. Do you scream and moan in bed, princess?",0
Guai... ï¿½ï¿½ shd haf seen him when he's naughty... ï¿½ï¿½ so free today? Can go jogging...,0
"House owner no  <#> ,my friend nandhu no  <#> ...",0
Of cos~~~ o.o... wat is it related to lol... hungrygowhere thewebsite down! And insing de all not much review lol... we go city hallthere? Since there a lot western lol... or u look thru ur list see gotwat to eat!,0
Just got latest update..dunno if it's suppose to be good news.Overseas trip on  <#>  to  <#> .Frm sohjie. ALRIGHT!,0
Why would I have her home phone number?? You want me to ask Shweta?That ll seem odd.,0
hw to get intermediate monster crystal 3?,0
"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  <#>  to my account and  <#> dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos...",0
s my reality show ah... All cant find one...,0
"i jus wakey.. so did u buy tbk, how much is it?",0
Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit & Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning & Have A Happy Day:),0
Having lunch:)you are not in online?why?,0
Hmm.. 9th I going ndp.  Thurs?,0
No I just finished I'm headed home now,0
Hahas study for math honor test!,0
By e time i go down i think i no need 2 shop lor. Then both of u all like got company already then i no need go down.,0
Ok.. when? Me glen dam bored now,0
Mum I'm not eating dinner tonight...,0
Uhh wre have that briefing after cl paper you know right,0
How crowded? Den wait lor...,0
Still going to be a while. Hope all is ok at home.,0
"Ya, but I referred to some documentation in the web.",0
Just glad that it's over lol... did average I think... also didn'tstudy hard for it...,0
Hehe..Wake up already ar..I today no work sia..Keke..,0
Yoz hi... recently go out rather often... hehe... juz got my results also n haf to register module tomolo... wat abt u? taken ur results?,0
Lol is that biscuit?,0
Ok then u need it later or I put in loft?,0
I msg he nvr reply yet. He when back,0
Evening..... Hows your day- never go out?,0
Yea excited not,0
Dad can help me apply leave for tonight to thurs night? Thks,0
Brother,0
Coming.. need to get laptop from Shweta,0
"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",0
"Hi Zhong, so sorry.. I was just looking through the schedule and saw my name for tmr's service.. Am I still on tmr?",0
Then clementi got bus go np?,0
All day working day:)except saturday and sunday..,0
ll confirm w ü again? In e meanwhile ü call ur frens along?,0
Hey! I just realized there's a target nearish if I reeeeally needsomething... you saved meeee =P =P,0
Hahaha yeah I usually get on the leg too!!! Haiz so sad ): ): I can'tlean on things properly!!!,0
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",1
so poor thing no place to sit ah. poke u !!! hee. i wan  more baobaotmr! dear reach home safely,0
"Watching my show. Not ignoring,there just isnt much to say to that.",0
Wht did bill gate's wife say whn she saw him naked for d first time? oh shit! now i know why u call it MICRO SOFT.  ,0
I got a seat le.. :),0
I promise to tease u wen u r happy n tease u even more wen u r sad.. :-) i promise to take money from u n never return it back,0
do u realy luv her?,0
Whoa on phone. You mms-ed me? Yeah six feet under still.,0
maybe you can give me a call when you have arrived at dhoby ghaut.,0
Ya then still got dinner also. I forgot that part. Btw how to go downfron bugis?,0
Was that it?,0
If fate favours u one day n u r asked what u want 2 b  dont wish 2 b some one else... B'coz u r wonderful the way u r... Stay precious!!! ,0
Nola9wsmonster <#>,0
Ooo my last paper on 1st dec. How's wedding dinner? Everyone gettingmarried liao hor,0
Hm. But why. Better for her also wad.,0
Woot.found a seat at the drink stall lvl.in front of the noodle stall there.actually there's seat everywhere hahaha.,0
"Location Based Service wants to use your location feature for 90 Minutes. Text ALLOW to always allow, LIMIT to allow for 90 Minutes, or DENY to 59840203. Text STOP to cancel",1
Nice! Wanna text me when you're done?,0
i wish your phone was switched on so that i could tell you the good news and bad news seperately. ,0
Lol for lunch?,0
Lg wait for u at bus interchange.,0
Someone took 1 of our Druses out,0
Lol but a lot point lo scare later I forget some... and wait no timelo I suspect they in front sure take very long... bo pian mah u sickso wake up late,0
"Ah? Lol I take private de, so it's the same car you've been training on.",0
Haha.. shld be going school ard lunch time. If got fate we mightmeet.I go watch my show first.talk to u later!,0
Nope! Haha okay:P woo yay!! ((: hahaha chinese is terribly boring):i'm going to fail chinese!,0
Slides only.,0
happy birthday unnicha....May God bless u..,0
Haha thanks >< you shouldn't have!><,0
Hey you must bring the flowers around ah... See you on sat and enjoy your day!,0
Ead assignment out le.,0
Ahhhh my msn spoilt again. =(,0
And carrots and pears?,0
F'get the matter. Aj coaching kyo nai gayi?,0
HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE,0
Haha yeap!!! Haha friend why your plans fail!!! Hahaha do you wanttomato sauce????,0
Whts the Coolest thing about Examination Hall? Its d only Place where You can Openly say to a Girl 'dikha de na pls  main 2min me kar lunga.,0
Dear reached railway. What happen to you,0
Lol oh yeah. We buy a birthday cake.,0
Ok whr ru,0
Hmm.. I at the entrance to interchange ..,0
"Sweet?¨st Sunday, Marvell??us Monday, T??sty Tuesday, Wonderf??l Wednesday, Tha?±kful Thursday, Fr??endly Friday, Succ??ssful Saturday, Hv ?¤ Gr?¨at Ye?¤r H?PPY N?W Y??R!",0
I cant speak.,0
The*,0
Hahaha I bought already. Later after dinner I see if can get for you.,0
Haha I was closing my eyes half the time!,0
Yeah =( it's really almost actually updating,0
Yeah.. I couldn't even find open stuff anyway lol,0
Haha no prob man. What are leong siblings for?,0
Wah haha alright. You watched it?,0
Lol to reemphasize that im far far away. Now reaching bugis.,0
I've told you everything will stop. Just dont let her get dehydrated.,0
Ya i dnt knw to teach maths to u..so u askd veena only to teach maths for u..if i didnt give any idea means u asking ur frnds only na..,0
Oh and what if he's there before you are?,0
i want to stop myself n think otherwise  but i cnt help it. ur having diner outside  n i fear the worst. plz plz control woteva u have to  in urself. plz. don't do anything wrong. plz don't ruin tonite. hoping  waiting n expecting to tok to the good u  tonite. n wud be at peace the sooner u call. ,0
This fri? U see how la.. Then u still going to dye ur hair? Hee,0
Sagittarius ? will date a few people at once,0
The email frm Clifton soh got say,0
She ran off with a younger man. we will make pretty babies together :),0
Reachin cck station soon,0
I'm at home. Please call,0
Yup. Can I get xt and eve to buy mcchicken for helpers?,0
HAHA HOLY CRAP THIS IS DAMN GOOD HAHAHA,0
LOL okay XD unless you're shahid and i'm chris right! Hahaha I askedcoz this weekend I used the one at home which is an anti dandruffshampoo LOL.,0
"Wil cm at arnd  <DECIMAL>  - 8 i gues,wats up?",0
Ah the relc building! Lol,0
Haha.. It's like you read my mind so I dun need to say it :) hehe..,0
Datz a realy gud movie aiya..guess u kno me wel nw:-) gudnt..tc,0
Yah... And i will be late.,0
My legs are working fine!,0
U asa or tech?,0
Yea where u,0
"Hahaha!! yeah I will prefer to take in sem 2 also haha:/ haha yeah sotroublesome:/ what thing so heavy??? Ooo icic! I dunno what it's likehaha, timo tay used to play! Haha cannot concentrate):",0
Lol.its IT outsourcing secrets.tats the general topic then if we wan we can narrow down.nid to find clients n vendors to interview.lol.u can recommend the frenly vendor sitting beside if wan interview too.hahaha.,0
Can use atm transfer de arh... Stop saying my English can! It is justfb! Y do I even have to Dbl check wat I type and all my grammarvocabulary mistake in just a stupid fb post! Grrrrrrr,0
7! But cally not eating.,0
Lol ok I tot u say will be late? Meet u at the lift area there?,0
Wif whom?,0
Hm... Okay. I need to go collect my laptop. You call me when you are done?,0
"Hahahaha never mind, you all heng im such a friendly person CD",0
Lol nice. Yeah I'm there liao. At the food court lol.,0
My captain heard me say pon,0
"Haha if we make it someday, we can spend forever together! :P but youreally dun think i'm heavy ah! Hahaha:P I think if I did that toSpencer he'll push me off his laps immediately hahaha! Dun miss thestop!",0
Ok look for u later when i online,0
play basketball today?,0
Post! She'll be overjoyed!,0
Yesterday I chose already lols,0
"Btw, for sat, it's from  <#> am to  <#> pm right?",0
Ahh where? I'm waiting for the shuttle dude lol,0
"m out 4 dinner liao... Haha, bt i recorded it. Oh ya, can i borrow ur tut 5 for stats tmr...",0
Eee yes! It's super awesome! You're amazing Grace!,0
Like so much. Don't ever doubt it,0
s life?,0
Haha sorry im in convo! You wanna meet at lakeside? At 8? (: supposedto reach at 9! (:,0
Haha if you can make it then come bah! Dun need zhuan cheng come tosend me home:P haha what does it mean by circular?? Haha apparentlythey posted on fb but I never check! Haha dad fetching me home now:Pyeap I did! I did a ryan and was 2 hours late:P,0
We at the tech service there.other place like not much power plug.lol.,0
Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-),0
I still got some more at home wat i brought is 4 u.,0
Aw its ok. Just ask for help. Your a guy so nobody expects u to know anything.,0
"Btw kent, his grandma doesn't know how to cook for him meh. Haha.",0
UR awarded a City Break and could WIN a å£200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+å£1.50perWKsub,1
Got arh just woke up lol... reach home le.mah,0
"I saw your pictures on Facebook! Ya, u look better if u makeup urself..",0
wat do u want to learn ?,0
Yeah I don't see why not,0
Go for lunch. how are you feeling well? still fever and flu? oklah take care bye,0
Haha yea I wanna sleep but writing is so tiresome:P nope I'm not!Haha apparently they gonna hold classes aft sch exams for As ._. Hahahow did you know I was distracted by music XD,0
"Just looked it up and addie goes back Monday, sucks to be her",0
I am sleeping liao. Yeah guess I would.,0
Ya lols! At first I shamed him,0
"sry, gt 2 girls actually. we take those 2 guys alr?",0
do it now and txt me..,0
Lor doesnt mean it's obvious..!,0
wanna study together later? Peifuen coming.,0
"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!",0
Lols! Not eating seafood horfun?,0
Okay (: hmm what should I wear ah!,0
